叶子代码,叶子行业,股票代码,股票名称,最新权重
851329,非运动服装,600400,红豆股份,1.2444
851329,非运动服装,600630,龙头股份,0.9922
851329,非运动服装,601566,九牧王,1.4187
851329,非运动服装,601718,ST际华,4.6694
851329,非运动服装,603196,璞源材料,2.3467
851329,非运动服装,603518,锦泓集团,2.1575
851329,非运动服装,603587,地素时尚,1.5368
851329,非运动服装,603808,歌力思,1.4334
851329,非运动服装,603839,安正时尚,0.7731
851329,非运动服装,603877,太平鸟,2.1735
851329,非运动服装,605138,盛泰集团,0.8867
851329,非运动服装,301276,嘉曼服饰,1.0088
851329,非运动服装,002193,ST如意,0.8641
851329,非运动服装,002404,嘉欣丝绸,2.1182
851329,非运动服装,002634,*ST棒杰,1.4600
851329,非运动服装,002763,汇洁股份,1.3931
851329,非运动服装,600137,浪莎股份,0.8065
851329,非运动服装,603511,爱慕股份,0.8186
851329,非运动服装,001209,洪兴股份,0.7784
851326,家纺,002327,富安娜,21.6889
851326,家纺,002397,梦洁股份,11.4735
851326,家纺,003041,真爱美家,11.8896
851326,家纺,603365,水星家纺,13.5547
851326,家纺,605003,众望布艺,4.6694
851326,家纺,002293,罗莱生活,36.7235
859831,医美耗材,688363,华熙生物,34.8094
859831,医美耗材,300896,爱美客,65.1905
851316,其他纺织,002144,宏达高科,4.5418
851316,其他纺织,300819,聚杰微纤,7.5894
851316,其他纺织,300877,金春股份,5.5208
851316,其他纺织,300918,南山智尚,9.5655
851316,其他纺织,600156,华升股份,6.2628
851316,其他纺织,600527,江南高纤,8.9725
851316,其他纺织,601599,浙文影业,8.9454
851316,其他纺织,603055,台华新材,8.4434
851316,其他纺织,603889,新澳股份,10.2758
851316,其他纺织,605180,华生科技,1.9234
851316,其他纺织,301066,万事利,4.8130
851316,其他纺织,603130,云中马,6.0580
851316,其他纺织,001390,古麒绒材,4.8615
851316,其他纺织,603238,诺邦股份,2.8692
851316,其他纺织,001312,福恩股份,3.7631
851316,其他纺织,000955,欣龙控股,5.5934
851312,棉纺,000850,华茂股份,9.6292
851312,棉纺,002042,华孚时尚,14.7482
851312,棉纺,002083,孚日股份,26.9323
851312,棉纺,002394,联发股份,7.2994
851312,棉纺,600493,凤竹纺织,4.5764
851312,棉纺,601339,百隆东方,14.4396
851312,棉纺,603558,健盛集团,9.7116
851312,棉纺,000726,鲁泰A,12.6628
851314,印染,600987,航民股份,47.1359
851314,印染,605055,迎丰股份,13.2068
851314,印染,605189,富春染织,21.4368
851314,印染,600448,华纺股份,18.2202
851331,钟表珠宝,002345,潮宏基,15.2259
851331,钟表珠宝,002574,明牌珠宝,2.7044
851331,钟表珠宝,002721,金一文化,11.0083
851331,钟表珠宝,002731,*ST萃华,1.0104
851331,钟表珠宝,002867,周大生,12.6561
851331,钟表珠宝,300945,曼卡龙,3.8110
851331,钟表珠宝,600612,老凤祥,9.1760
851331,钟表珠宝,600916,中国黄金,16.1322
851331,钟表珠宝,603900,莱绅通灵,2.9158
851331,钟表珠宝,605599,菜百股份,11.0705
851331,钟表珠宝,301177,迪阿股份,2.2723
851331,钟表珠宝,000017,深中华A,3.3660
851331,钟表珠宝,000026,飞亚达,8.6504
859811,生活用纸,002511,中顺洁柔,23.7896
859811,生活用纸,003006,百亚股份,12.4550
859811,生活用纸,300658,延江股份,7.9519
859811,生活用纸,300888,稳健医疗,28.4781
859811,生活用纸,301009,可靠股份,4.2699
859811,生活用纸,301108,洁雅股份,5.5566
859811,生活用纸,605009,豪悦护理,9.1500
859811,生活用纸,001206,依依股份,8.3485
859821,化妆品制造及其他,300132,青松股份,28.8245
859821,化妆品制造及其他,300849,锦盛新材,13.3124
859821,化妆品制造及其他,300856,科思股份,18.9099
859821,化妆品制造及其他,300955,嘉亨家化,14.1071
859821,化妆品制造及其他,002094,青岛金王,24.8458
851426,综合包装,300501,海顺新材,18.8115
851426,综合包装,603022,新通联,12.1504
851426,综合包装,603607,京华激光,26.4504
851426,综合包装,600076,康欣新材,30.2601
851426,综合包装,003003,天元股份,12.3273
851315,辅料,002098,浔兴股份,8.8179
851315,辅料,002674,兴业科技,27.5524
851315,辅料,002003,伟星股份,63.6295
852226,IT服务Ⅲ,000158,常山北明,1.6798
852226,IT服务Ⅲ,000555,神州信息,0.7621
852226,IT服务Ⅲ,000938,紫光股份,11.5030
852226,IT服务Ⅲ,002065,东华软件,2.0127
852226,IT服务Ⅲ,002195,岩山科技,3.9209
852226,IT服务Ⅲ,002232,启明信息,0.3193
852226,IT服务Ⅲ,002331,皖通科技,0.2556
852226,IT服务Ⅲ,002368,太极股份,0.6779
852226,IT服务Ⅲ,002373,千方科技,0.9666
852226,IT服务Ⅲ,002380,科远智慧,0.3954
852226,IT服务Ⅲ,002401,中远海科,0.2777
852226,IT服务Ⅲ,002421,达实智能,0.6048
852226,IT服务Ⅲ,002474,榕基软件,0.3688
852226,IT服务Ⅲ,002609,捷顺科技,0.3037
852226,IT服务Ⅲ,002642,荣联科技,0.4737
852226,IT服务Ⅲ,002649,博彦科技,0.6123
852226,IT服务Ⅲ,002657,中科金财,0.5472
852226,IT服务Ⅲ,002771,真视通,0.2390
852226,IT服务Ⅲ,002777,久远银海,0.3907
852226,IT服务Ⅲ,003005,竞业达,0.1530
852226,IT服务Ⅲ,300017,网宿科技,3.8228
852226,IT服务Ⅲ,300020,ST银江,0.2731
852226,IT服务Ⅲ,300044,*ST赛为,0.4342
852226,IT服务Ⅲ,300078,思创智联,0.3259
852226,IT服务Ⅲ,300079,数码视讯,0.6869
852226,IT服务Ⅲ,300096,ST易联众,0.3078
852226,IT服务Ⅲ,300150,世纪瑞尔,0.1819
852226,IT服务Ⅲ,300166,东方国信,1.4671
852226,IT服务Ⅲ,300167,ST迪威迅,0.1565
852226,IT服务Ⅲ,300168,万达信息,0.4260
852226,IT服务Ⅲ,300170,汉得信息,1.9045
852226,IT服务Ⅲ,300212,*ST易录,0.3940
852226,IT服务Ⅲ,300231,银信科技,0.3676
852226,IT服务Ⅲ,300245,ST天玑,0.1604
852226,IT服务Ⅲ,300250,初灵信息,0.2405
852226,IT服务Ⅲ,300264,佳创视讯,0.3030
852226,IT服务Ⅲ,300271,华宇软件,0.3950
852226,IT服务Ⅲ,300277,汽轮科技,0.9924
852226,IT服务Ⅲ,300287,飞利信,0.6352
852226,IT服务Ⅲ,300288,朗玛信息,0.2640
852226,IT服务Ⅲ,300290,ST荣科,0.2619
852226,IT服务Ⅲ,300300,海峡创新,0.4027
852226,IT服务Ⅲ,300339,润和软件,3.4103
852226,IT服务Ⅲ,300399,天利科技,0.1898
852226,IT服务Ⅲ,300419,ST浩丰,0.2880
852226,IT服务Ⅲ,300440,运达科技,0.6207
852226,IT服务Ⅲ,300448,浩云科技,0.2719
852226,IT服务Ⅲ,300496,中科创达,2.6768
852226,IT服务Ⅲ,300523,辰安科技,0.2364
852226,IT服务Ⅲ,300532,今天国际,0.3548
852226,IT服务Ⅲ,300541,先进数通,0.5155
852226,IT服务Ⅲ,300609,汇纳科技,0.2679
852226,IT服务Ⅲ,300634,彩讯股份,0.6448
852226,IT服务Ⅲ,300674,宇信科技,1.1495
852226,IT服务Ⅲ,300678,中科信息,0.5453
852226,IT服务Ⅲ,300682,朗新科技,0.7631
852226,IT服务Ⅲ,300687,赛意信息,0.8245
852226,IT服务Ⅲ,300846,首都在线,0.9252
852226,IT服务Ⅲ,300872,天阳科技,0.5928
852226,IT服务Ⅲ,300895,铜牛信息,0.7858
852226,IT服务Ⅲ,301085,亚康股份,0.2369
852226,IT服务Ⅲ,301178,天亿马,0.2278
852226,IT服务Ⅲ,301185,鸥玛软件,0.1851
852226,IT服务Ⅲ,600131,国网信通,0.7882
852226,IT服务Ⅲ,600271,航天信息,0.8426
852226,IT服务Ⅲ,600410,华胜天成,1.8270
852226,IT服务Ⅲ,600446,金证股份,0.9346
852226,IT服务Ⅲ,600476,*ST湘邮,0.0916
852226,IT服务Ⅲ,600536,中国软件,2.4526
852226,IT服务Ⅲ,600571,信雅达,0.4698
852226,IT服务Ⅲ,600718,东软集团,0.9459
852226,IT服务Ⅲ,600728,佳都科技,0.9304
852226,IT服务Ⅲ,600756,浪潮软件,0.5220
852226,IT服务Ⅲ,600797,浙大网新,0.9060
852226,IT服务Ⅲ,600845,宝信软件,1.6429
852226,IT服务Ⅲ,600850,电科数字,0.8656
852226,IT服务Ⅲ,603138,海量数据,0.2446
852226,IT服务Ⅲ,603171,税友股份,0.5088
852226,IT服务Ⅲ,603636,南威软件,0.3041
852226,IT服务Ⅲ,603869,ST智知,0.1755
852226,IT服务Ⅲ,603887,城地香江,0.5631
852226,IT服务Ⅲ,603918,金桥信息,0.2917
852226,IT服务Ⅲ,605398,新炬网络,0.1213
852226,IT服务Ⅲ,688004,博汇科技,0.1154
852226,IT服务Ⅲ,688039,当虹科技,0.2403
852226,IT服务Ⅲ,688051,佳华科技,0.0861
852226,IT服务Ⅲ,688066,*ST航图,0.1744
852226,IT服务Ⅲ,688088,虹软科技,0.9859
852226,IT服务Ⅲ,688158,优刻得-W,1.4308
852226,IT服务Ⅲ,688228,开普云,0.2463
852226,IT服务Ⅲ,688229,博睿数据,0.1857
852226,IT服务Ⅲ,688258,卓易信息,1.0114
852226,IT服务Ⅲ,688316,青云科技,0.2162
852226,IT服务Ⅲ,688365,光云科技,0.3147
852226,IT服务Ⅲ,688500,慧辰股份,0.1904
852226,IT服务Ⅲ,688509,正元地信,0.1825
852226,IT服务Ⅲ,688568,中科星图,1.4763
852226,IT服务Ⅲ,688787,海天瑞声,0.4850
852226,IT服务Ⅲ,688227,品高股份,0.6482
852226,IT服务Ⅲ,301218,华是科技,0.3136
852226,IT服务Ⅲ,301236,软通动力,3.0878
852226,IT服务Ⅲ,688207,格灵深瞳,0.3366
852226,IT服务Ⅲ,301248,杰创智能,0.7352
852226,IT服务Ⅲ,688327,云从科技,1.0924
852226,IT服务Ⅲ,688251,井松智能,0.1048
852226,IT服务Ⅲ,301208,中亦科技,0.1760
852226,IT服务Ⅲ,000409,云鼎科技,0.3855
852226,IT服务Ⅲ,603859,能科科技,0.7729
852226,IT服务Ⅲ,301316,慧博云通,1.1788
852226,IT服务Ⅲ,301396,宏景科技,1.3320
852226,IT服务Ⅲ,688343,云天励飞,2.2996
852226,IT服务Ⅲ,002908,德生科技,0.2094
852226,IT服务Ⅲ,688562,航天软件,0.2877
852226,IT服务Ⅲ,301172,君逸数码,0.2008
852226,IT服务Ⅲ,600589,大位科技,1.1620
852226,IT服务Ⅲ,000815,美利云,0.9515
852226,IT服务Ⅲ,301556,托普云农,0.1900
852226,IT服务Ⅲ,301638,南网数字,0.7566
852226,IT服务Ⅲ,002229,鸿博股份,0.5786
852226,IT服务Ⅲ,300536,农尚环境,0.2144
852226,IT服务Ⅲ,600666,奥瑞德,0.8793
852226,IT服务Ⅲ,000034,神州数码,2.7505
859822,品牌化妆品,300957,贝泰妮,13.8879
859822,品牌化妆品,600315,上海家化,14.9237
859822,品牌化妆品,603605,珀莱雅,37.9206
859822,品牌化妆品,603630,拉芳家化,3.9530
859822,品牌化妆品,603983,丸美生物,7.5452
859822,品牌化妆品,301371,敷尔佳,5.8995
859822,品牌化妆品,600223,福瑞达,7.9238
859822,品牌化妆品,300740,水羊股份,7.9459
851041,垂直应用软件,000948,南天信息,0.6427
851041,垂直应用软件,002063,远光软件,1.2925
851041,垂直应用软件,002153,石基信息,1.0683
851041,垂直应用软件,002178,延华智能,0.3852
851041,垂直应用软件,002253,川大智胜,0.2394
851041,垂直应用软件,002298,中电鑫龙,0.7210
851041,垂直应用软件,002322,理工能科,0.4280
851041,垂直应用软件,002362,汉王科技,0.4076
851041,垂直应用软件,002405,四维图新,2.2997
851041,垂直应用软件,002410,广联达,2.1147
851041,垂直应用软件,002920,德赛西威,4.8239
851041,垂直应用软件,002987,京北方,0.8346
851041,垂直应用软件,003007,直真科技,0.2278
851041,垂直应用软件,003029,吉大正元,0.2890
851041,垂直应用软件,300033,同花顺,11.5564
851041,垂直应用软件,300047,天源迪科,0.9485
851041,垂直应用软件,300074,华平股份,0.2655
851041,垂直应用软件,300075,数字政通,0.9209
851041,垂直应用软件,300085,银之杰,2.0252
851041,垂直应用软件,300188,国投智能,0.8137
851041,垂直应用软件,300209,行云科技,3.4660
851041,垂直应用软件,300226,上海钢联,0.7263
851041,垂直应用软件,300229,拓尔思,1.4087
851041,垂直应用软件,300235,方直科技,0.2895
851041,垂直应用软件,300253,卫宁健康,1.9033
851041,垂直应用软件,300348,长亮科技,1.1400
851041,垂直应用软件,300352,ST信源,0.4323
851041,垂直应用软件,300365,恒华科技,0.2603
851041,垂直应用软件,300366,ST创意,0.3360
851041,垂直应用软件,300377,赢时胜,1.3959
851041,垂直应用软件,300380,安硕信息,0.3545
851041,垂直应用软件,300451,创业慧康,0.7050
851041,垂直应用软件,300465,高伟达,0.6721
851041,垂直应用软件,300468,四方精创,1.3473
851041,垂直应用软件,300469,信息发展,1.4596
851041,垂直应用软件,300520,科大国创,0.8535
851041,垂直应用软件,300525,博思软件,0.8092
851041,垂直应用软件,300542,新晨科技,0.3367
851041,垂直应用软件,300550,和仁科技,0.2401
851041,垂直应用软件,300556,丝路视觉,0.2482
851041,垂直应用软件,300559,佳发教育,0.3140
851041,垂直应用软件,300561,汇金科技,0.4766
851041,垂直应用软件,300579,数字认证,0.4363
851041,垂直应用软件,300598,诚迈科技,0.8052
851041,垂直应用软件,300605,恒锋信息,0.1402
851041,垂直应用软件,300608,思特奇,0.3055
851041,垂直应用软件,300663,科蓝软件,0.4961
851041,垂直应用软件,300730,科创信息,0.2797
851041,垂直应用软件,300803,指南针,5.3314
851041,垂直应用软件,300830,金现代,0.2868
851041,垂直应用软件,300925,法本信息,0.7243
851041,垂直应用软件,300935,盈建科,0.1597
851041,垂直应用软件,300996,普联软件,0.4958
851041,垂直应用软件,600455,博通股份,0.1682
851041,垂直应用软件,600570,恒生电子,5.8135
851041,垂直应用软件,600602,云赛智联,2.1978
851041,垂直应用软件,600654,中安科,0.7321
851041,垂直应用软件,601519,大智慧,1.3975
851041,垂直应用软件,603189,*ST网达,0.2490
851041,垂直应用软件,603232,格尔软件,0.3788
851041,垂直应用软件,603383,顶点软件,0.5950
851041,垂直应用软件,603528,多伦科技,0.3232
851041,垂直应用软件,603927,中科软,1.3226
851041,垂直应用软件,603990,麦迪科技,0.7260
851041,垂直应用软件,688038,中科通达,0.1925
851041,垂直应用软件,688083,中望软件,0.8108
851041,垂直应用软件,688109,品茗科技,0.3616
851041,垂直应用软件,688118,普元信息,0.2412
851041,垂直应用软件,688232,新点软件,0.3677
851041,垂直应用软件,688296,和达科技,0.1313
851041,垂直应用软件,688318,财富趋势,1.3393
851041,垂直应用软件,688579,地纬智能,0.3449
851041,垂直应用软件,688588,凌志软件,0.3460
851041,垂直应用软件,688590,新致软件,0.4182
851041,垂直应用软件,688246,嘉和美康,0.2373
851041,垂直应用软件,301159,三维天地,0.1496
851041,垂直应用软件,002261,拓维信息,5.3216
851041,垂直应用软件,688171,纬德信息,0.2669
851041,垂直应用软件,688326,经纬恒润,0.6356
851041,垂直应用软件,301162,国能日新,0.6462
851041,垂直应用软件,301153,中科江南,0.4211
851041,垂直应用软件,301269,华大九天,2.5178
851041,垂直应用软件,301195,北路智控,0.1800
851041,垂直应用软件,301095,广立微,1.2405
851041,垂直应用软件,688291,金橙子,0.2247
851041,垂直应用软件,688206,概伦电子,1.0949
851041,垂直应用软件,301378,通达海,0.1366
851041,垂直应用软件,688507,索辰科技,1.2621
851041,垂直应用软件,688479,友车科技,0.4087
851041,垂直应用软件,301337,亚华电子,0.1504
851041,垂直应用软件,688631,莱斯信息,0.3515
851041,垂直应用软件,688078,龙软科技,0.1569
851041,垂直应用软件,688657,浩辰软件,0.2226
851041,垂直应用软件,688692,达梦数据,1.9973
851041,垂直应用软件,688615,合合信息,2.1617
851041,垂直应用软件,000503,国新健康,0.8132
851042,横向通用软件,002230,科大讯飞,25.0797
851042,横向通用软件,002279,久其软件,1.2597
851042,横向通用软件,002439,启明星辰,3.2417
851042,横向通用软件,300036,超图软件,1.5137
851042,横向通用软件,300311,ST任子行,0.7755
851042,横向通用软件,300369,绿盟科技,1.4269
851042,横向通用软件,300378,鼎捷数智,2.0707
851042,横向通用软件,300454,深信服,9.3275
851042,横向通用软件,300624,万兴科技,2.2056
851042,横向通用软件,300768,迪普科技,1.5798
851042,横向通用软件,600588,用友网络,6.5273
851042,横向通用软件,601360,三六零,8.7198
851042,横向通用软件,603039,泛微网络,1.4857
851042,横向通用软件,688023,安恒信息,1.0212
851042,横向通用软件,688030,山石网科,0.5280
851042,横向通用软件,688058,宝兰德,0.2842
851042,横向通用软件,688095,福昕软件,0.9559
851042,横向通用软件,688111,金山办公,16.0158
851042,横向通用软件,688168,安博通,0.9399
851042,横向通用软件,688201,ST信安,0.4062
851042,横向通用软件,688369,致远互联,0.5015
851042,横向通用软件,688561,奇安信-U,2.3783
851042,横向通用软件,300766,每日互动,2.6490
851042,横向通用软件,688225,亚信安全,0.7466
851042,横向通用软件,301270,汉仪股份,0.7114
851042,横向通用软件,688031,星环科技,2.2293
851042,横向通用软件,688244,永信至诚,0.3011
851042,横向通用软件,688152,麒麟信安,0.4368
851042,横向通用软件,688435,英方软件,0.4369
851042,横向通用软件,301315,威士顿,0.4346
851042,横向通用软件,688651,盛邦安全,0.3010
851042,横向通用软件,688695,中创股份,0.2149
851042,横向通用软件,600288,大恒科技,1.0570
851042,横向通用软件,002212,天融信,2.2353
850702,安防设备,002415,海康威视,63.3894
850702,安防设备,002528,*ST英飞,1.0227
850702,安防设备,002835,同为股份,0.5360
850702,安防设备,003004,声迅股份,0.8491
850702,安防设备,300155,安居宝,0.4210
850702,安防设备,300270,中威电子,0.8828
850702,安防设备,300449,汉邦高科,0.8283
850702,安防设备,300588,熙菱信息,1.1511
850702,安防设备,300691,联合光电,0.9400
850702,安防设备,300790,宇瞳光学,3.0716
850702,安防设备,300884,狄耐克,0.7745
850702,安防设备,301042,安联锐视,0.7395
850702,安防设备,603508,思维列控,1.8154
850702,安防设备,605118,力鼎光电,0.9374
850702,安防设备,688619,罗普特,0.5600
850702,安防设备,301117,佳缘科技,0.8247
850702,安防设备,300275,梅安森,0.9681
850702,安防设备,301318,维海德,0.4015
850702,安防设备,301330,熵基科技,0.8917
850702,安防设备,688489,三未信安,0.8443
850702,安防设备,688475,萤石网络,2.0029
850702,安防设备,301182,凯旺科技,1.0565
850702,安防设备,002236,大华股份,15.0905
851424,塑料包装,002014,永新股份,14.7101
851424,塑料包装,002735,王子新材,13.8457
851424,塑料包装,003018,金富科技,18.7707
851424,塑料包装,301198,喜悦智行,4.0683
851424,塑料包装,600210,紫江企业,35.1370
851424,塑料包装,000659,珠海中富,13.4680
851425,纸包装,002191,劲嘉股份,7.8754
851425,纸包装,002228,合兴包装,3.8414
851425,纸包装,002303,美盈森,5.9031
851425,纸包装,002565,顺灏股份,13.5646
851425,纸包装,002799,环球印务,1.8714
851425,纸包装,002831,裕同科技,25.3221
851425,纸包装,002836,新宏泽,1.3990
851425,纸包装,300883,龙利得,1.7595
851425,纸包装,301062,上海艾录,2.9264
851425,纸包装,601515,衢州东峰,5.2721
851425,纸包装,603058,永吉股份,3.5845
851425,纸包装,603429,*ST集友,3.9800
851425,纸包装,603499,翔港科技,3.5118
851425,纸包装,603687,大胜达,6.7804
851425,纸包装,301296,新巨丰,2.0392
851425,纸包装,301223,中荣股份,1.5987
851425,纸包装,301355,南王科技,1.6815
851425,纸包装,603091,众鑫股份,3.5913
851425,纸包装,000812,陕西金叶,3.4967
851451,文化用品,300703,创源股份,8.4047
851451,文化用品,603899,晨光股份,46.09
851451,文化用品,301101,明月镜片,14.1762
851451,文化用品,002103,广博股份,12.2463
851451,文化用品,002301,齐心集团,19.0826
851423,金属包装,002701,奥瑞金,25.2437
851423,金属包装,002752,昇兴股份,7.8878
851423,金属包装,002787,华源控股,18.8031
851423,金属包装,002846,英联股份,7.2700
851423,金属包装,002969,嘉美包装,19.1768
851423,金属包装,601968,宝钢包装,11.0716
851423,金属包装,002374,中锐股份,10.5467
850703,其他计算机设备,000977,浪潮信息,19.0220
850703,其他计算机设备,000997,新大陆,2.5748
850703,其他计算机设备,002152,广电运通,2.5003
850703,其他计算机设备,002197,证通电子,0.6748
850703,其他计算机设备,002268,电科网安,1.6345
850703,其他计算机设备,002376,新北洋,0.4971
850703,其他计算机设备,002512,ST达华,0.5181
850703,其他计算机设备,002577,雷柏科技,0.4060
850703,其他计算机设备,002912,中新赛克,0.3927
850703,其他计算机设备,002970,锐明技术,0.8905
850703,其他计算机设备,002990,盛视科技,0.9264
850703,其他计算机设备,300042,朗科科技,1.2538
850703,其他计算机设备,300130,新国都,1.4016
850703,其他计算机设备,300248,新开普,0.5872
850703,其他计算机设备,300249,依米康,0.8829
850703,其他计算机设备,300302,同有科技,1.8770
850703,其他计算机设备,300324,旋极信息,1.1264
850703,其他计算机设备,300333,兆日科技,0.4248
850703,其他计算机设备,300368,汇金股份,0.7823
850703,其他计算机设备,300386,飞天诚信,0.4021
850703,其他计算机设备,300455,航天智装,1.0578
850703,其他计算机设备,300462,ST华铭,0.2522
850703,其他计算机设备,300479,神思电子,0.3857
850703,其他计算机设备,300508,维宏股份,0.3394
850703,其他计算机设备,300531,优博讯,0.7656
850703,其他计算机设备,300546,雄帝科技,0.3297
850703,其他计算机设备,300551,古鳌科技,0.4753
850703,其他计算机设备,300552,万集科技,0.3703
850703,其他计算机设备,300645,正元智慧,0.1853
850703,其他计算机设备,300659,中孚信息,0.3329
850703,其他计算机设备,300743,天地数码,0.2496
850703,其他计算机设备,300771,智莱科技,0.2826
850703,其他计算机设备,300789,唐源电气,0.2026
850703,其他计算机设备,300807,天迈科技,0.2170
850703,其他计算机设备,300845,捷安高科,0.2830
850703,其他计算机设备,300941,创识科技,0.2512
850703,其他计算机设备,600100,同方股份,3.1689
850703,其他计算机设备,603019,中科曙光,25.8955
850703,其他计算机设备,603106,恒银科技,0.3123
850703,其他计算机设备,603496,恒为科技,1.3276
850703,其他计算机设备,603516,淳中科技,2.7554
850703,其他计算机设备,603660,苏州科达,0.7429
850703,其他计算机设备,688060,云涌科技,0.1166
850703,其他计算机设备,688188,柏楚电子,3.0238
850703,其他计算机设备,688208,道通科技,2.3695
850703,其他计算机设备,688288,鸿泉技术,0.1301
850703,其他计算机设备,001229,魅视科技,0.3616
850703,其他计算机设备,001339,智微智能,1.8785
850703,其他计算机设备,301339,通行宝,0.3467
850703,其他计算机设备,301391,卡莱特,0.3104
850703,其他计算机设备,002180,奔图科技,3.3840
850703,其他计算机设备,301503,智迪科技,0.1389
850703,其他计算机设备,301589,诺瓦星云,0.8080
850703,其他计算机设备,688292,浩瀚深度,0.3464
850703,其他计算机设备,002869,金溢科技,0.3554
850703,其他计算机设备,300847,中船汉光,0.2944
850703,其他计算机设备,301608,博实结,0.3889
850703,其他计算机设备,301600,慧翰股份,0.5315
850703,其他计算机设备,000066,中国长城,6.2548
851491,其他家居用品,001216,华瓷股份,2.3901
851491,其他家居用品,002571,德力股份,4.8701
851491,其他家居用品,002615,哈尔斯,3.4559
851491,其他家居用品,300640,德艺文创,2.4071
851491,其他家居用品,300729,乐歌股份,3.9844
851491,其他家居用品,300993,玉马科技,2.2452
851491,其他家居用品,301004,嘉益股份,3.1338
851491,其他家居用品,301055,张小泉,3.8943
851491,其他家居用品,301113,雅艺科技,0.9894
851491,其他家居用品,301193,家联科技,2.1571
851491,其他家居用品,603021,*ST华鹏,4.0239
851491,其他家居用品,603195,公牛集团,27.5683
851491,其他家居用品,603615,茶花股份,3.8257
851491,其他家居用品,603838,*ST四通,1.7126
851491,其他家居用品,605099,共创草坪,3.1378
851491,其他家居用品,605155,西大门,2.0755
851491,其他家居用品,603272,*ST联翔,1.4617
851491,其他家居用品,601996,丰林集团,3.1092
851491,其他家居用品,001356,富岭股份,2.7436
851491,其他家居用品,301501,恒鑫生活,2.7856
851491,其他家居用品,301595,太力科技,3.0765
851491,其他家居用品,001221,悍高集团,3.1527
851491,其他家居用品,688087,英科再生,9.5184
851491,其他家居用品,001211,双枪科技,2.2799
852212,电信运营商,601728,中国电信,31.7384
852212,电信运营商,600941,中国移动,36.3305
852212,电信运营商,600050,中国联通,31.931
852311,综合Ⅲ,000652,泰达股份,3.7871
852311,综合Ⅲ,000753,漳州发展,2.9865
852311,综合Ⅲ,000833,粤桂股份,7.9551
852311,综合Ⅲ,600051,宁波联合,1.3528
852311,综合Ⅲ,600620,天宸股份,1.0039
852311,综合Ⅲ,600770,综艺股份,3.9874
852311,综合Ⅲ,600805,悦达投资,2.4576
852311,综合Ⅲ,600881,亚泰集团,4.5352
852311,综合Ⅲ,600689,上海三毛,1.0190
852311,综合Ⅲ,000025,特力A,2.8001
852311,综合Ⅲ,000421,南京公用,1.5096
852311,综合Ⅲ,600673,东阳光,47.1731
852311,综合Ⅲ,600682,南京新百,3.3849
852311,综合Ⅲ,000523,红棉股份,2.6241
852311,综合Ⅲ,002316,亚联发展,1.3063
852311,综合Ⅲ,002420,毅昌科技,1.6399
852311,综合Ⅲ,002575,群兴玩具,2.9080
852311,综合Ⅲ,600458,时代新材,5.2522
852311,综合Ⅲ,600807,济高发展,1.2026
852311,综合Ⅲ,000632,ST三木,1.1136
851422,印刷,002599,盛通股份,35.8308
851422,印刷,001279,强邦新材,16.4517
851422,印刷,002117,东港股份,47.7174
851436,瓷砖地板,002162,悦心健康,7.6629
851436,瓷砖地板,002798,帝欧水华,6.8915
851436,瓷砖地板,002918,蒙娜丽莎,5.0953
851436,瓷砖地板,003011,海象新材,4.2404
851436,瓷砖地板,003012,东鹏控股,9.8028
851436,瓷砖地板,603221,爱丽家居,3.3721
851436,瓷砖地板,603226,菲林格尔,20.8545
851436,瓷砖地板,301356,天振股份,3.9809
851436,瓷砖地板,301588,美新科技,6.8645
851436,瓷砖地板,603725,天安新材,10.6488
851436,瓷砖地板,002631,德尔未来,6.9863
851436,瓷砖地板,001386,马可波罗,7.0696
851436,瓷砖地板,000910,大亚圣象,6.5297
851412,大宗用纸,002067,景兴纸业,8.7169
851412,大宗用纸,002078,太阳纸业,46.3734
851412,大宗用纸,600308,华泰股份,6.0089
851412,大宗用纸,600567,山鹰国际,10.6273
851412,大宗用纸,600963,岳阳林纸,6.4065
851412,大宗用纸,600966,博汇纸业,6.4671
851412,大宗用纸,603165,荣晟环保,4.2640
851412,大宗用纸,603863,松炀资源,3.4574
851412,大宗用纸,605500,森林包装,1.2814
851412,大宗用纸,603284,林平发展,1.5192
851412,大宗用纸,000488,ST晨鸣,4.8775
851452,娱乐用品,002678,珠江钢琴,4.2495
851452,娱乐用品,002862,实丰文化,5.8885
851452,娱乐用品,002899,英派斯,9.1537
851452,娱乐用品,300329,海伦钢琴,6.7986
851452,娱乐用品,605080,浙江自然,4.4582
851452,娱乐用品,605299,舒华体育,6.4824
851452,娱乐用品,301011,华立科技,5.2780
851452,娱乐用品,001222,源飞宠物,4.8586
851452,娱乐用品,001238,浙江正特,5.0492
851452,娱乐用品,001300,三柏硕,3.3337
851452,娱乐用品,301335,天元宠物,4.9437
851452,娱乐用品,001368,通达创智,2.9837
851452,娱乐用品,301287,康力源,2.5549
851452,娱乐用品,300651,金陵体育,5.2106
851452,娱乐用品,002348,高乐股份,28.7560
851413,特种纸,002235,安妮股份,12.5670
851413,特种纸,002521,齐峰新材,8.9869
851413,特种纸,600103,青山纸业,16.5015
851413,特种纸,600235,民丰特纸,4.2538
851413,特种纸,600356,恒丰纸业,5.5696
851413,特种纸,600433,冠豪高新,11.8244
851413,特种纸,600793,宜宾纸业,4.1195
851413,特种纸,603733,仙鹤股份,11.9280
